Time,ID,D0,D1,D2,D3,D4,D5,D6,D7,Class
Z(1708496801.635648),0,0,0,0,0,0,0,0,0,T
Z(1708496801.637280),316,71,2B,50,0D,2C,2D,0,7F,R
Z(1708496801.637285),18F,FE,4E,2C,0,0,55,0,0,R
Z(1708496801.637695),200,14,0,0,0,0,0,0,0,R
Z(1708496801.637701),260,2,2C,0,30,3,AE,67,32,R
Z(1708496801.637881),329,84,9A,79,8C,11,2F,0,0C,R
Z(1708496801.641450),0,0,0,0,0,0,0,0,0,T
Z(1708496801.642646),541,3,0,0,0,0,0,0,1,R
Z(1708496801.642653),52A,0,0,0,0,6,0,0,0,R
Z(1708496801.643053),2B0,35,FF,0,7,76,0,0,0,R
Z(1708496801.646629),0,0,0,0,0,0,0,0,0,T
Z(1708496801.647163),316,71,2B,4C,0D,2C,2D,0,7F,R
Z(1708496801.647170),18F,FE,4F,2C,0,0,55,0,0,R
Z(1708496801.647630),200,14,0,0,0,0,0,0,0,R
Z(1708496801.647637),260,2,2C,0,30,3,AE,67,5,R
Z(1708496801.648006),329,84,9A,79,8C,11,2F,0,0C,R
Z(1708496801.653329),2B0,35,FF,0,7,67,2F,0,0C,R
Z(1708496801.653334),0,0,0,0,0,0,0,0,0,T
Z(1708496801.655114),0,0,0,0,0,0,0,0,0,T
Z(1708496801.655121),0,0,0,0,0,0,0,0,0,T
Z(1708496801.655580),0,0,0,0,0,0,0,0,0,T
Z(1708496801.657209),316,71,2B,4E,0D,2B,2D,0,7F,R
Z(1708496801.657491),18F,FE,4E,2B,0,0,55,0,0,R
Z(1708496801.657498),200,14,0,0,0,0,0,0,0,R
Z(1708496801.657886),260,2,2B,0,30,3,AE,67,15,R
Z(1708496801.658096),329,D1,9A,79,8C,11,2F,0,0C,R
Z(1708496801.658488),0,0,0,0,0,0,0,0,0,T
Z(1708496801.663647),2B0,35,FF,0,7,98,0,0,37,R
Z(1708496801.667462),316,71,2B,4E,0D,2B,2D,0,7F,R
Z(1708496801.667473),18F,FE,4E,2B,0,0,55,0,0,R
Z(1708496801.667477),200,14,0,0,0,0,0,0,0,R
Z(1708496801.667801),260,2,2B,0,30,3,AE,67,24,R
Z(1708496801.667808),329,D1,9A,79,8C,11,2F,0,0C,R
Z(1708496801.668593),0,0,0,0,0,0,0,0,0,T
Z(1708496801.668617),0,0,0,0,0,0,0,0,0,T
Z(1708496801.668624),545,B8,0,0,88,0,0,0,0,R
Z(1708496801.668955),547,2,0,72,9C,93,3A,E6,2,R
Z(1708496801.674032),2B0,35,FF,0,7,89,3A,E6,2,R
Z(1708496801.675156),0,0,0,0,0,0,0,0,0,T
Z(1708496801.675161),0,0,0,0,0,0,0,0,0,T
Z(1708496801.675498),0,0,0,0,0,0,0,0,0,T
Z(1708496801.675503),0,0,0,0,0,0,0,0,0,T
Z(1708496801.677558),316,71,2B,54,0D,2B,2D,0,7F,R
Z(1708496801.677945),18F,FE,4E,2B,0,0,55,0,0,R
Z(1708496801.677955),200,14,0,0,0,0,0,0,0,R
Z(1708496801.678419),260,2,2B,0,30,3,AE,67,33,R
Z(1708496801.678431),329,D1,9A,79,8C,11,2F,0,0C,R
Z(1708496801.678804),0,0,0,0,0,0,0,0,0,T
Z(1708496801.682486),553,0,0,0,0,1,0,0,0,R
Z(1708496801.684325),2B0,35,FF,0,7,BA,0,0,0,R
Z(1708496801.687112),316,71,2B,5C,0D,2B,2D,0,7F,R
Z(1708496801.687338),18F,FE,4F,2B,0,0,55,0,0,R
Z(1708496801.687524),200,14,0,0,0,0,0,0,0,R
Z(1708496801.687742),260,2,2B,0,30,3,AE,65,8,R
Z(1708496801.688089),329,D1,9A,79,8C,11,2F,0,0C,R
Z(1708496801.688096),0,0,0,0,0,0,0,0,0,T
Z(1708496801.692260),0,0,0,0,0,0,0,0,0,T
Z(1708496801.694745),2B0,35,FF,0,7,AB,D7,97,0,R
Z(1708496801.695252),0,0,0,0,0,0,0,0,0,T
Z(1708496801.695264),0,0,0,0,0,0,0,0,0,T
Z(1708496801.695622),0,0,0,0,0,0,0,0,0,T
Z(1708496801.697333),316,71,2B,5C,0D,2B,2D,0,7F,R
Z(1708496801.697340),18F,FE,4F,2B,0,0,55,0,0,R
Z(1708496801.697629),200,14,0,0,0,0,0,0,0,R
Z(1708496801.697991),260,2,2B,0,30,3,AE,65,17,R
Z(1708496801.697996),329,D1,9A,79,8C,11,2F,0,0C,R
Z(1708496801.701263),0,0,0,0,0,0,0,0,0,T
Z(1708496801.705060),2B0,35,FF,0,7,DC,0,0,D7,R
Z(1708496801.707203),316,71,2B,5C,0D,2B,2D,0,7F,R
Z(1708496801.707210),18F,FE,4E,2B,0,0,55,0,0,R
Z(1708496801.707602),200,14,0,0,0,0,0,0,0,R
Z(1708496801.707608),260,2,2B,0,30,3,AE,65,26,R
Z(1708496801.708028),329,D1,9A,79,8C,11,2F,0,0C,R
Z(1708496801.708684),0,0,0,0,0,0,0,0,0,T
Z(1708496801.712453),0,0,0,0,0,0,0,0,0,T
Z(1708496801.715148),0,0,0,0,0,0,0,0,0,T
Z(1708496801.715156),0,0,0,0,0,0,0,0,0,T
Z(1708496801.715337),2B0,35,FF,0,7,CD,0,0,0,R
Z(1708496801.715608),0,0,0,0,0,0,0,0,0,T
Z(1708496801.717203),316,71,2B,68,0D,2B,2D,0,7F,R
Z(1708496801.717210),18F,FE,4F,2B,0,0,55,0,0,R
Z(1708496801.717600),200,14,0,0,0,0,0,0,0,R
Z(1708496801.717607),260,2,2B,0,30,3,AE,65,35,R
Z(1708496801.717987),329,0F,9A,79,8C,11,2E,0,0C,R
Z(1708496801.718287),0,0,0,0,0,0,0,0,0,T
Z(1708496801.721281),0,0,0,0,0,0,0,0,0,T
Z(1708496801.725677),2B0,35,FF,0,7,FE,0,0,C7,R
Z(1708496801.727176),316,71,2B,68,0D,2B,2D,0,7F,R
Z(1708496801.727183),18F,FE,4F,2B,0,0,55,0,0,R
Z(1708496801.727577),200,14,0,0,0,0,0,0,0,R
Z(1708496801.727584),260,2,2B,0,30,3,AE,65,8,R
Z(1708496801.727954),329,0F,9A,79,8C,11,2F,0,0C,R
Z(1708496801.729292),0,0,0,0,0,0,0,0,0,T
Z(1708496801.730127),556,51,6D,5C,0D,0,28,0,2,R
Z(1708496801.730134),557,79,7F,80,80,2B,0,0,0,R
Z(1708496801.732238),0,0,0,0,0,0,0,0,0,T
Z(1708496801.732243),500,3D,0,38,C0,2B,0,0,0,R
Z(1708496801.732601),50C,0,0,0,0,4,0,0,C8,R
Z(1708496801.735105),0,0,0,0,0,0,0,0,0,T
Z(1708496801.735111),0,0,0,0,0,0,0,0,0,T
Z(1708496801.735467),0,0,0,0,0,0,0,0,0,T
Z(1708496801.736114),2B0,35,FF,0,7,EF,40,0,80,R
Z(1708496801.737217),316,71,2B,68,0D,2B,2D,0,7F,R
Z(1708496801.737428),18F,FE,4E,2B,0,0,55,0,0,R
Z(1708496801.737635),200,14,0,0,0,0,0,0,0,R
Z(1708496801.737890),260,2,2B,0,30,3,AE,65,17,R
Z(1708496801.738094),329,0F,9A,79,8C,11,2E,0,0C,R
Z(1708496801.741368),0,0,0,0,0,0,0,0,0,T
Z(1708496801.742612),541,3,0,0,0,0,0,0,1,R
Z(1708496801.746339),2B0,35,FF,0,7,10,0,0,1,R
Z(1708496801.747576),316,71,2B,6A,0D,2B,2D,0,7F,R
Z(1708496801.747866),18F,FE,4F,2B,0,0,55,0,0,R
Z(1708496801.747872),200,14,0,0,0,0,0,0,0,R
Z(1708496801.748314),260,2,2B,0,30,3,AE,65,26,R
Z(1708496801.748508),329,0F,9A,79,8C,11,2F,0,0C,R
Z(1708496801.749957),0,0,0,0,0,0,0,0,0,T
Z(1708496801.753009),0,0,0,0,0,0,0,0,0,T
Z(1708496801.755183),0,0,0,0,0,0,0,0,0,T
Z(1708496801.755193),0,0,0,0,0,0,0,0,0,T
Z(1708496801.755575),0,0,0,0,0,0,0,0,0,T
Z(1708496801.756644),2B0,35,FF,0,7,1,40,0,80,R
Z(1708496801.757166),316,71,2A,6A,0D,2A,2D,0,7F,R
Z(1708496801.757172),18F,FE,4F,2A,0,0,55,0,0,R
Z(1708496801.757539),200,14,0,0,0,0,0,0,0,R
Z(1708496801.757756),260,2,2A,0,30,3,AE,63,38,R
Z(1708496801.758019),329,0F,9A,79,8C,11,2F,0,0C,R
Z(1708496801.761141),0,0,0,0,0,0,0,0,0,T
Z(1708496801.766978),2B0,35,FF,0,7,32,0,0,E7,R
Z(1708496801.767204),316,71,2A,6A,0D,2A,2D,0,7F,R
Z(1708496801.767459),260,2,2A,0,30,3,AE,63,0B,R
Z(1708496801.767733),18F,FE,4F,2A,0,0,55,0,0,R
Z(1708496801.767740),200,14,0,0,0,0,0,0,0,R
Z(1708496801.768142),329,0F,9A,79,8C,11,2F,0,0C,R
Z(1708496801.768369),0,0,0,0,0,0,0,0,0,T
Z(1708496801.768628),545,B8,0,0,89,0,0,0,0,R
Z(1708496801.768851),547,2,0,72,9C,93,3A,E6,2,R
Z(1708496801.770657),0,0,0,0,0,0,0,0,0,T
Z(1708496801.775095),0,0,0,0,0,0,0,0,0,T
Z(1708496801.775102),0,0,0,0,0,0,0,0,0,T
Z(1708496801.775566),0,0,0,0,0,0,0,0,0,T
Z(1708496801.775571),0,0,0,0,0,0,0,0,0,T
Z(1708496801.777221),316,71,2A,6A,0D,2A,2D,0,7F,R
Z(1708496801.777591),18F,FE,4F,2A,0,0,55,0,0,R
Z(1708496801.777597),200,14,0,0,0,0,0,0,0,R
Z(1708496801.777921),260,2,2A,0,30,3,AE,63,1A,R
Z(1708496801.777925),2B0,35,FF,0,7,23,AE,63,1A,R
Z(1708496801.778328),329,4F,9A,79,8C,11,2F,0,0C,R
Z(1708496801.781119),0,0,0,0,0,0,0,0,0,T
Z(1708496801.787035),316,71,2A,6C,0D,2A,2D,0,7F,R
Z(1708496801.787399),18F,FE,4F,2A,0,0,55,0,0,R
Z(1708496801.787405),200,14,0,0,0,0,0,0,0,R
Z(1708496801.787751),260,2,2A,0,30,3,AE,63,29,R
Z(1708496801.787756),2B0,35,FF,0,7,54,AE,63,29,R
Z(1708496801.788093),329,4F,9A,79,8C,11,2F,0,0C,R
Z(1708496801.791309),0,0,0,0,0,0,0,0,0,T
Z(1708496801.792314),0,0,0,0,0,0,0,0,0,T
Z(1708496801.795156),0,0,0,0,0,0,0,0,0,T
Z(1708496801.795165),0,0,0,0,0,0,0,0,0,T
Z(1708496801.795582),0,0,0,0,0,0,0,0,0,T
Z(1708496801.797232),316,71,2A,6A,0D,2A,2D,0,7F,R
Z(1708496801.797239),18F,FE,4F,2A,0,0,55,0,0,R
Z(1708496801.797592),200,14,0,0,0,0,0,0,0,R
Z(1708496801.797876),260,2,2A,0,30,3,AE,63,38,R
Z(1708496801.797883),329,4F,9A,79,8C,11,2F,0,0C,R
Z(1708496801.798141),2B0,35,FF,0,7,45,2F,0,0C,R
Z(1708496801.801193),0,0,0,0,0,0,0,0,0,T
Z(1708496801.807178),316,71,2A,6A,0D,2A,2D,0,7F,R
Z(1708496801.807186),18F,FE,4F,2A,0,0,55,0,0,R
Z(1708496801.807672),200,14,0,0,0,0,0,0,0,R
Z(1708496801.807680),260,2,2A,0,30,3,AE,63,0B,R
Z(1708496801.807968),329,4F,9A,79,8C,11,2F,0,0C,R
Z(1708496801.808488),2B0,35,FF,0,7,76,2F,0,0C,R
Z(1708496801.812212),0,0,0,0,0,0,0,0,0,T
Z(1708496801.812720),0,0,0,0,0,0,0,0,0,T
Z(1708496801.815132),0,0,0,0,0,0,0,0,0,T
Z(1708496801.815139),0,0,0,0,0,0,0,0,0,T
Z(1708496801.815691),0,0,0,0,0,0,0,0,0,T
Z(1708496801.817924),0,0,0,0,0,0,0,0,0,T
Z(1708496801.817932),316,71,2A,62,0D,2A,2D,0,7F,R
Z(1708496801.818233),18F,FE,4F,2A,0,0,55,0,0,R
Z(1708496801.818599),200,14,0,0,0,0,0,0,0,R
Z(1708496801.818606),260,2,2A,0,30,3,AE,63,1A,R
Z(1708496801.818974),2B0,35,FF,0,7,67,AE,63,1A,R
Z(1708496801.818980),329,4F,9A,79,8C,11,2E,0,0C,R
Z(1708496801.819437),0,0,0,0,0,0,0,0,0,T
Z(1708496801.826423),559,0,0,0,0,0,0,0,0,R
Z(1708496801.827221),316,71,2B,60,0D,2B,2D,0,7F,R
Z(1708496801.827231),18F,FE,4F,2B,0,0,55,0,0,R
Z(1708496801.827608),200,14,0,0,0,0,0,0,0,R
Z(1708496801.827618),260,2,2B,0,30,3,AE,65,26,R
Z(1708496801.828074),329,4F,9A,79,8C,11,2E,0,0C,R
Z(1708496801.829171),2B0,35,FF,0,7,98,2E,0,0C,R
Z(1708496801.832296),0,0,0,0,0,0,0,0,0,T
Z(1708496801.832306),500,3D,0,38,10,98,2E,0,0C,R
Z(1708496801.832499),50C,0,0,0,0,4,0,0,D8,R
Z(1708496801.832869),0,0,0,0,0,0,0,0,0,T
Z(1708496801.833764),556,50,6D,5C,0D,0,28,0,2,R
Z(1708496801.833772),557,79,7F,80,80,2B,0,0,0,R
Z(1708496801.835178),0,0,0,0,0,0,0,0,0,T
Z(1708496801.835187),0,0,0,0,0,0,0,0,0,T
Z(1708496801.835580),0,0,0,0,0,0,0,0,0,T
Z(1708496801.837236),316,71,2B,60,0D,2B,2D,0,7F,R
Z(1708496801.837245),18F,FE,4F,2B,0,0,55,0,0,R
Z(1708496801.837469),200,13,0,0,0,0,0,0,0,R
Z(1708496801.837856),260,2,2B,0,30,3,AE,65,35,R
Z(1708496801.837866),329,84,9A,79,8C,11,2F,0,0C,R
Z(1708496801.839601),2B0,35,FF,0,7,89,2F,0,0C,R
Z(1708496801.841098),0,0,0,0,0,0,0,0,0,T
Z(1708496801.842654),541,3,0,0,0,0,0,0,1,R
Z(1708496801.842929),52A,0,0,0,0,6,0,0,0,R
Z(1708496801.847347),316,71,2B,60,0D,2B,2D,0,7F,R
Z(1708496801.847356),18F,FE,4F,2B,0,0,55,0,0,R
Z(1708496801.847570),200,13,0,0,0,0,0,0,0,R
Z(1708496801.847844),260,2,2B,0,30,3,AE,65,8,R
Z(1708496801.848089),329,84,9A,79,8C,11,2F,0,0C,R
Z(1708496801.849967),2B0,35,FF,0,7,BA,2F,0,0C,R
Z(1708496801.853602),0,0,0,0,0,0,0,0,0,T
Z(1708496801.853612),0,0,0,0,0,0,0,0,0,T
Z(1708496801.855155),0,0,0,0,0,0,0,0,0,T
Z(1708496801.855163),0,0,0,0,0,0,0,0,0,T
Z(1708496801.855493),0,0,0,0,0,0,0,0,0,T
Z(1708496801.857448),316,71,2B,58,0D,2B,2D,0,7F,R
Z(1708496801.857458),18F,FE,4F,2B,0,0,55,0,0,R
Z(1708496801.857465),200,13,0,0,0,0,0,0,0,R
Z(1708496801.857761),260,2,2B,0,30,3,AE,65,17,R
Z(1708496801.858144),329,84,9A,79,8C,11,2E,0,0C,R
Z(1708496801.860315),2B0,35,FF,0,7,AB,2E,0,0C,R
Z(1708496801.861219),0,0,0,0,0,0,0,0,0,T
Z(1708496801.867235),316,71,2B,58,0D,2B,2D,0,7F,R
Z(1708496801.867245),18F,FE,4F,2B,0,0,55,0,0,R
Z(1708496801.867661),200,13,0,0,0,0,0,0,0,R
Z(1708496801.867669),260,2,2B,0,30,3,AE,65,26,R
Z(1708496801.868139),329,84,9A,79,8C,11,2F,0,0C,R
Z(1708496801.868147),0,0,0,0,0,0,0,0,0,T
Z(1708496801.868411),545,B8,0,0,88,0,0,0,0,R
Z(1708496801.868667),547,2,0,72,9C,93,3A,E6,2,R
Z(1708496801.870728),2B0,35,FF,0,7,DC,3A,E6,2,R
Z(1708496801.874416),0,0,0,0,0,0,0,0,0,T
Z(1708496801.875224),0,0,0,0,0,0,0,0,0,T
Z(1708496801.875234),0,0,0,0,0,0,0,0,0,T
Z(1708496801.875724),0,0,0,0,0,0,0,0,0,T
Z(1708496801.875739),0,0,0,0,0,0,0,0,0,T
Z(1708496801.877295),316,71,2B,58,0D,2B,2D,0,7F,R
Z(1708496801.877303),18F,FE,4F,2B,0,0,55,0,0,R
Z(1708496801.877726),200,13,0,0,0,0,0,0,0,R
Z(1708496801.877741),260,2,2B,0,30,3,AE,65,35,R
Z(1708496801.878028),329,84,9A,79,8C,11,2F,0,0C,R
Z(1708496801.881155),0,0,0,0,0,0,0,0,0,T
Z(1708496801.881165),2B0,35,FF,0,7,CD,0,0,47,R
Z(1708496801.882674),553,0,0,0,0,1,0,0,0,R
Z(1708496801.887774),316,71,2B,6A,0D,2B,2D,0,7F,R
Z(1708496801.887783),18F,FE,4F,2B,0,0,55,0,0,R
Z(1708496801.888135),200,13,0,0,0,0,0,0,0,R
Z(1708496801.888144),260,2,2B,0,30,3,AE,65,8,R
Z(1708496801.888652),329,84,9A,79,8C,11,2F,0,0C,R
Z(1708496801.891420),2B0,35,FF,0,7,FE,2F,0,0C,R
Z(1708496801.892491),0,0,0,0,0,0,0,0,0,T
Z(1708496801.895221),0,0,0,0,0,0,0,0,0,T
Z(1708496801.895235),0,0,0,0,0,0,0,0,0,T
Z(1708496801.895662),0,0,0,0,0,0,0,0,0,T
Z(1708496801.895674),0,0,0,0,0,0,0,0,0,T
Z(1708496801.897370),316,71,2B,74,0D,2B,2D,0,7F,R
Z(1708496801.897378),18F,FE,4F,2B,0,0,55,0,0,R
Z(1708496801.897683),200,13,0,0,0,0,0,0,0,R
Z(1708496801.897994),260,2,2B,0,30,3,AE,65,17,R
Z(1708496801.898002),329,D1,9A,79,8C,11,2E,0,0C,R
Z(1708496801.901117),0,0,0,0,0,0,0,0,0,T
Z(1708496801.901845),2B0,35,FF,0,7,EF,0,0,77,R
Z(1708496801.907221),316,71,2B,74,0D,2B,2D,0,7F,R
Z(1708496801.907230),18F,FE,4F,2B,0,0,55,0,0,R
Z(1708496801.907688),200,13,0,0,0,0,0,0,0,R
Z(1708496801.907697),260,2,2B,0,30,3,AE,65,26,R
Z(1708496801.908066),329,D1,9A,79,8C,11,2F,0,0C,R
Z(1708496801.912096),2B0,35,FF,0,7,10,2F,0,0C,R
Z(1708496801.912696),0,0,0,0,0,0,0,0,0,T
Z(1708496801.915177),0,0,0,0,0,0,0,0,0,T
Z(1708496801.915184),0,0,0,0,0,0,0,0,0,T
Z(1708496801.915642),0,0,0,0,0,0,0,0,0,T
Z(1708496801.915648),0,0,0,0,0,0,0,0,0,T
Z(1708496801.917348),316,71,2B,74,0D,2B,2D,0,7F,R
Z(1708496801.917356),18F,FE,4F,2B,0,0,55,0,0,R
Z(1708496801.917681),200,13,0,0,0,0,0,0,0,R
Z(1708496801.917970),260,2,2B,0,30,3,AE,65,35,R
Z(1708496801.917979),329,D1,9A,79,8C,11,2F,0,0C,R
Z(1708496801.918470),0,0,0,0,0,0,0,0,0,T
Z(1708496801.918477),0,0,0,0,0,0,0,0,0,T
Z(1708496801.922519),2B0,35,FF,0,7,1,0,0,4C,R
Z(1708496801.927267),316,71,2B,7A,0D,2B,2D,0,7F,R
Z(1708496801.927276),200,13,0,0,0,0,0,0,7F,R
Z(1708496801.927534),260,2,2B,0,30,3,AE,65,8,R
Z(1708496801.927844),329,D1,9A,79,8C,11,2E,0,0C,R
Z(1708496801.927853),18F,FE,4F,2B,0,0,55,0,0,R
Z(1708496801.932318),0,0,0,0,0,0,0,0,0,T
Z(1708496801.932327),500,3D,0,38,60,0,55,0,0,R
Z(1708496801.932692),50C,0,0,0,0,4,0,0,E8,R
Z(1708496801.932700),2B0,35,FF,0,7,32,0,0,E8,R
Z(1708496801.933089),556,50,6D,6A,0D,0,28,0,2,R
Z(1708496801.933414),557,79,7F,80,80,2A,0,0,0,R
Z(1708496801.935154),0,0,0,0,0,0,0,0,0,T
Z(1708496801.935162),0,0,0,0,0,0,0,0,0,T
Z(1708496801.935628),0,0,0,0,0,0,0,0,0,T
Z(1708496801.936572),0,0,0,0,0,0,0,0,0,T
Z(1708496801.937347),316,71,2A,76,0D,2A,2D,0,7F,R
Z(1708496801.937356),18F,FE,4F,2A,0,0,55,0,0,R
Z(1708496801.937790),200,14,0,0,0,0,0,0,0,R
Z(1708496801.937799),260,2,2A,0,30,3,AE,63,1A,R
Z(1708496801.938148),329,D1,9A,79,8C,11,2F,0,0C,R
Z(1708496801.941066),0,0,0,0,0,0,0,0,0,T
Z(1708496801.942704),541,3,0,0,0,0,0,0,1,R
Z(1708496801.943288),2B0,35,FF,0,7,23,0,0,1,R
Z(1708496801.947355),316,71,2A,76,0D,2A,2D,0,7F,R
Z(1708496801.947364),18F,FE,4F,2A,0,0,55,0,0,R
Z(1708496801.947369),200,14,0,0,0,0,0,0,0,R
Z(1708496801.947888),260,2,2A,0,30,3,AE,63,29,R
Z(1708496801.947895),329,D1,9A,79,8C,11,2E,0,0C,R
Z(1708496801.953352),0,0,0,0,0,0,0,0,0,T
Z(1708496801.953359),2B0,35,FF,0,7,54,2E,0,0C,R
Z(1708496801.955198),0,0,0,0,0,0,0,0,0,T
Z(1708496801.955207),0,0,0,0,0,0,0,0,0,T
Z(1708496801.955623),0,0,0,0,0,0,0,0,0,T
Z(1708496801.957127),0,0,0,0,0,0,0,0,0,T
Z(1708496801.957692),316,71,2A,72,0D,2A,2D,0,7F,R
Z(1708496801.957768),18F,FE,4F,2A,0,0,55,0,0,R
Z(1708496801.958087),200,14,0,0,0,0,0,0,0,R
Z(1708496801.958094),260,2,2A,0,30,3,AE,63,38,R
Z(1708496801.958586),329,0F,9A,79,8C,11,2F,0,0C,R
Z(1708496801.958595),0,0,0,0,0,0,0,0,0,T
Z(1708496801.963865),2B0,35,FF,0,7,45,0,0,7,R
Z(1708496801.967326),316,71,2A,76,0D,2A,2D,0,7F,R
Z(1708496801.967335),18F,FE,4F,2A,0,0,55,0,0,R
Z(1708496801.967568),200,14,0,0,0,0,0,0,0,R
Z(1708496801.967858),260,2,2A,0,30,3,AE,63,0B,R
Z(1708496801.968106),329,0F,9A,79,8C,11,2E,0,0C,R
Z(1708496801.968341),0,0,0,0,0,0,0,0,0,T
Z(1708496801.968573),545,B8,0,0,8A,0,0,0,0,R
Z(1708496801.968835),547,2,0,72,9C,93,3A,E6,2,R
Z(1708496801.974149),2B0,35,FF,0,7,76,3A,E6,2,R
Z(1708496801.975151),0,0,0,0,0,0,0,0,0,T
Z(1708496801.975158),0,0,0,0,0,0,0,0,0,T
Z(1708496801.975581),0,0,0,0,0,0,0,0,0,T
Z(1708496801.975589),0,0,0,0,0,0,0,0,0,T
Z(1708496801.977324),316,71,2A,76,0D,2A,2D,0,7F,R
Z(1708496801.977333),18F,FE,4F,2A,0,0,55,0,0,R
Z(1708496801.977572),200,14,0,0,0,0,0,0,0,R
Z(1708496801.978151),260,2,2A,0,30,3,AE,63,1A,R
Z(1708496801.978159),329,0F,9A,79,8C,11,2F,0,0C,R
Z(1708496801.978318),0,0,0,0,0,0,0,0,0,T
Z(1708496801.981027),0,0,0,0,0,0,0,0,0,T
Z(1708496801.984493),2B0,35,FF,0,7,67,0,0,37,R
Z(1708496801.987325),316,71,2A,76,0D,2A,2D,0,7F,R
Z(1708496801.987334),18F,FE,4F,2A,0,0,55,0,0,R
Z(1708496801.987764),200,14,0,0,0,0,0,0,0,R
Z(1708496801.987774),260,2,2A,0,30,3,AE,63,29,R
Z(1708496801.988125),329,0F,9A,79,8C,11,2F,0,0C,R
Z(1708496801.992375),0,0,0,0,0,0,0,0,0,T
Z(1708496801.994901),2B0,35,FF,0,7,98,2F,0,0C,R
Z(1708496801.995314),0,0,0,0,0,0,0,0,0,T
Z(1708496801.995324),0,0,0,0,0,0,0,0,0,T
Z(1708496801.995331),0,0,0,0,0,0,0,0,0,T
Z(1708496801.997588),316,71,2A,7A,0D,2A,2D,0,7F,R
Z(1708496801.997595),18F,FE,4F,2A,0,0,55,0,0,R
Z(1708496801.997873),200,14,0,0,0,0,0,0,0,R
Z(1708496801.998175),260,2,2A,0,30,3,AE,63,38,R
Z(1708496801.998379),329,0F,9A,79,8C,11,2F,0,0C,R
Z(1708496801.998632),0,0,0,0,0,0,0,0,0,T
Z(1708496802.000939),0,0,0,0,0,0,0,0,0,T
Z(1708496802.005368),2B0,35,FF,0,7,89,0,0,27,R
Z(1708496802.007256),316,71,2A,78,0D,2A,2D,0,7F,R
Z(1708496802.007265),18F,FE,4F,2A,0,0,55,0,0,R
Z(1708496802.007712),200,14,0,0,0,0,0,0,0,R
Z(1708496802.007721),260,2,2A,0,30,3,AE,63,0B,R
Z(1708496802.007879),329,0F,9A,79,8C,11,2F,0,0C,R
Z(1708496802.012603),0,0,0,0,0,0,0,0,0,T
Z(1708496802.015199),0,0,0,0,0,0,0,0,0,T
Z(1708496802.015206),0,0,0,0,0,0,0,0,0,T
Z(1708496802.015682),0,0,0,0,0,0,0,0,0,T
Z(1708496802.015690),2B0,35,FF,0,7,BA,40,0,80,R
Z(1708496802.017432),316,71,2A,78,0D,2A,2D,0,7F,R
Z(1708496802.017439),18F,FE,4F,2A,0,0,55,0,0,R
Z(1708496802.017736),200,14,0,0,0,0,0,0,0,R
Z(1708496802.018029),260,2,2A,0,30,3,AE,63,1A,R
Z(1708496802.018037),329,4F,9A,79,8C,11,2E,0,0C,R
Z(1708496802.018440),0,0,0,0,0,0,0,0,0,T
Z(1708496802.019354),0,0,0,0,0,0,0,0,0,T
Z(1708496802.021054),0,0,0,0,0,0,0,0,0,T
Z(1708496802.025721),559,0,0,0,0,0,0,0,0,R
Z(1708496802.025971),2B0,35,FF,0,7,AB,0,0,0,R
Z(1708496802.027596),316,71,2A,78,0D,2A,2D,0,7F,R
Z(1708496802.027606),18F,FE,4F,2A,0,0,55,0,0,R
Z(1708496802.028055),200,14,0,0,0,0,0,0,0,R
Z(1708496802.028064),260,2,2A,0,30,3,AE,63,29,R
Z(1708496802.028355),329,4F,9A,79,8C,11,2E,0,0C,R
Z(1708496802.031217),556,50,6D,6A,0D,0,28,0,2,R
Z(1708496802.031513),557,7A,7F,80,80,2A,0,0,0,R
Z(1708496802.032238),0,0,0,0,0,0,0,0,0,T
Z(1708496802.032245),500,3D,0,38,B0,2A,0,0,0,R
Z(1708496802.032596),50C,0,0,0,0,4,0,0,F8,R
Z(1708496802.035152),0,0,0,0,0,0,0,0,0,T
Z(1708496802.035159),0,0,0,0,0,0,0,0,0,T
Z(1708496802.035554),0,0,0,0,0,0,0,0,0,T
Z(1708496802.036207),2B0,35,FF,0,7,DC,40,0,80,R
Z(1708496802.037167),316,71,2A,7A,0D,2A,2D,0,7F,R
Z(1708496802.037172),18F,FE,4F,2A,0,0,55,0,0,R
Z(1708496802.037626),200,0D,0,0,0,0,0,0,0,R
Z(1708496802.037632),260,2,2A,0,30,3,AE,63,38,R
Z(1708496802.038030),329,4F,9A,79,8C,11,2E,0,0C,R
Z(1708496802.038036),0,0,0,0,0,0,0,0,0,T
Z(1708496802.039965),0,0,0,0,0,0,0,0,0,T
Z(1708496802.042666),541,3,0,0,0,0,0,0,1,R
Z(1708496802.042672),52A,0,0,0,0,6,0,0,0,R
Z(1708496802.046641),2B0,35,FF,0,7,CD,0,0,0,R
Z(1708496802.047149),316,71,2A,7A,0D,2A,2D,0,7F,R
Z(1708496802.047157),18F,FE,4F,2A,0,0,55,0,0,R
Z(1708496802.047535),200,0D,0,0,0,0,0,0,0,R
Z(1708496802.047762),260,2,2A,0,30,3,AE,63,0B,R
Z(1708496802.047971),329,4F,9A,79,8C,11,2E,0,0C,R
Z(1708496802.053371),0,0,0,0,0,0,0,0,0,T
Z(1708496802.055456),0,0,0,0,0,0,0,0,0,T
Z(1708496802.055461),0,0,0,0,0,0,0,0,0,T
Z(1708496802.055649),0,0,0,0,0,0,0,0,0,T
